ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
TibetanWritten-969_i-1,,TibetanWritten,969_i,ŋa,ŋa,,,Sun1991,,,,
TibetanLhasa-969_i-1,,TibetanLhasa,969_i,ŋa¹³,ŋa¹³,,,Sun1991,,,,
TibetanDege-969_i-1,,TibetanDege,969_i,ŋa¹³,ŋa¹³,,,Sun1991,,,,
TibetanXiahe-969_i-1,,TibetanXiahe,969_i,ŋa,ŋa,,,Sun1991,,,,
TibetanZeku-969_i-1,,TibetanZeku,969_i,ŋa,ŋa,,,Sun1991,,,,
MenbaCuona-969_i-1,,MenbaCuona,969_i,ŋe¹³,ŋe¹³,,,Sun1991,,,,
MenbaMotuo-969_i-1,,MenbaMotuo,969_i,dʑaŋ,dʑaŋ,,,Sun1991,,,,
QiangMawo-969_i-1,,QiangMawo,969_i,qɑ,qɑ,,,Sun1991,,,,
QiangTaoping-969_i-1,,QiangTaoping,969_i,ŋɑ⁵⁵; qɑ⁵⁵,ŋɑ⁵⁵,,,Sun1991,,,,
QiangTaoping-969_i-2,,QiangTaoping,969_i,ŋɑ⁵⁵; qɑ⁵⁵,qɑ⁵⁵,,,Sun1991,,,,
PumiTaoba-969_i-1,,PumiTaoba,969_i,a³⁵,a³⁵,,,Sun1991,,,,
PumiQinghua-969_i-1,,PumiQinghua,969_i,ɛ⁵⁵,ɛ⁵⁵,,,Sun1991,,,,
rGyalrongSomo-969_i-1,,rGyalrongSomo,969_i,ŋa,ŋa,,,Sun1991,,,,
Ergong-969_i-1,,Ergong,969_i,ŋɛ,ŋɛ,,,Sun1991,,,,
MuyaMinyak-969_i-1,,MuyaMinyak,969_i,ŋɯ⁵⁵,ŋɯ⁵⁵,,,Sun1991,,,,
ZhebaQueyu-969_i-1,,ZhebaQueyu,969_i,ŋa³⁵,ŋa³⁵,,,Sun1991,,,,
Guiqiong-969_i-1,,Guiqiong,969_i,ŋø³⁵,ŋø³⁵,,,Sun1991,,,,
ErsuGanluo-969_i-1,,ErsuGanluo,969_i,ɑ⁵⁵,ɑ⁵⁵,,,Sun1991,,,,
Namuyi-969_i-1,,Namuyi,969_i,ŋa⁵⁵,ŋa⁵⁵,,,Sun1991,,,,
ShixingXumi-969_i-1,,ShixingXumi,969_i,ŋɐ⁵⁵,ŋɐ⁵⁵,,,Sun1991,,,,
YiXide-969_i-1,,YiXide,969_i,ŋa³³,ŋa³³,,,Sun1991,,,,
YiDafang-969_i-1,,YiDafang,969_i,ŋo²¹,ŋo²¹,,,Sun1991,,,,
YiNanjian-969_i-1,,YiNanjian,969_i,ŋɑ⁵⁵,ŋɑ⁵⁵,,,Sun1991,,,,
YiNanhua-969_i-1,,YiNanhua,969_i,ŋo³³,ŋo³³,,,Sun1991,,,,
YiMile-969_i-1,,YiMile,969_i,ŋo³³,ŋo³³,,,Sun1991,,,,
MojiangYi-969_i-1,,MojiangYi,969_i,ŋo²¹,ŋo²¹,,,Sun1991,,,,
Liso-969_i-1,,Liso,969_i,ŋuɑ⁴⁴,ŋuɑ⁴⁴,,,Sun1991,,,,
LijangNaxi-969_i-1,,LijangNaxi,969_i,ŋə³¹,ŋə³¹,,,Sun1991,,,,
YongningNaxi-969_i-1,,YongningNaxi,969_i,ȵɑ³³,ȵɑ³³,,,Sun1991,,,,
BikaHani-969_i-1,,BikaHani,969_i,ŋa⁵⁵,ŋa⁵⁵,,,Sun1991,,,,
HayaHani-969_i-1,,HayaHani,969_i,ŋa⁵⁵,ŋa⁵⁵,,,Sun1991,,,,
HaobaiHani-969_i-1,,HaobaiHani,969_i,ŋɔ⁵⁵,ŋɔ⁵⁵,,,Sun1991,,,,
Lahu-969_i-1,,Lahu,969_i,ŋᴀ³¹,ŋᴀ³¹,,,Sun1991,,,,
Jinou-969_i-1,,Jinou,969_i,ŋɔ³¹,ŋɔ³¹,,,Sun1991,,,,
DaliBai-969_i-1,,DaliBai,969_i,ŋo³¹,ŋo³¹,,,Sun1991,,,,
JianchuanBai-969_i-1,,JianchuanBai,969_i,ŋo³¹,ŋo³¹,,,Sun1991,,,,
BijangBai-969_i-1,,BijangBai,969_i,ŋo⁴²,ŋo⁴²,,,Sun1991,,,,
Tuja-969_i-1,,Tuja,969_i,ŋa³⁵,ŋa³⁵,,,Sun1991,,,,
WrittenBurmese-969_i-1,,WrittenBurmese,969_i,ŋɑ²,ŋɑ²,,,Sun1991,,,,
SpokenBurmese-969_i-1,,SpokenBurmese,969_i,ŋɑ²²,ŋɑ²²,,,Sun1991,,,,
Achang-969_i-1,,Achang,969_i,ŋɔ⁵⁵,ŋɔ⁵⁵,,,Sun1991,,,,
Zaiwa-969_i-1,,Zaiwa,969_i,ŋo⁵¹,ŋo⁵¹,,,Sun1991,,,,
LhaoVo-969_i-1,,LhaoVo,969_i,ŋɔ³¹,ŋɔ³¹,,,Sun1991,,,,
Nung-969_i-1,,Nung,969_i,ŋɑ⁵⁵,ŋɑ⁵⁵,,,Sun1991,,,,
Nusu-969_i-1,,Nusu,969_i,ŋɑ³⁵,ŋɑ³⁵,,,Sun1991,,,,
Derung-969_i-1,,Derung,969_i,ŋɑ⁵³,ŋɑ⁵³,,,Sun1991,,,,
Jingpho-969_i-1,,Jingpho,969_i,ŋai³³,ŋai³³,,,Sun1991,,,,
Miju-969_i-1,,Miju,969_i,ki⁵³,ki⁵³,,,Sun1991,,,,
DigaroMishmi-969_i-1,,DigaroMishmi,969_i,xɑŋ³⁵,xɑŋ³⁵,,,Sun1991,,,,
IduMishmi-969_i-1,,IduMishmi,969_i,ŋɑ³⁵,ŋɑ³⁵,,,Sun1991,,,,
Bokar-969_i-1,,Bokar,969_i,ŋoː,ŋoː,,,Sun1991,,,,
Puroik-969_i-1,,Puroik,969_i,goh⁵³,goh⁵³,,,Sun1991,,,,
TibetanWritten-973_yousg-1,,TibetanWritten,973_yousg,khjed raŋ,khjed_raŋ,,,Sun1991,,,,
TibetanLhasa-973_yousg-1,,TibetanLhasa,973_yousg,cheʔ⁵³ raŋ¹⁵,cheʔ⁵³_raŋ¹⁵,,,Sun1991,,,,
TibetanDege-973_yousg-1,,TibetanDege,973_yousg,tɕhø⁵³,tɕhø⁵³,,,Sun1991,,,,
TibetanXiahe-973_yousg-1,,TibetanXiahe,973_yousg,tɕhol,tɕhol,,,Sun1991,,,,
TibetanZeku-973_yousg-1,,TibetanZeku,973_yousg,cçho,cçho,,,Sun1991,,,,
MenbaCuona-973_yousg-1,,MenbaCuona,973_yousg,ʔi⁵³,ʔi⁵³,,,Sun1991,,,,
MenbaMotuo-973_yousg-1,,MenbaMotuo,973_yousg,nan,nan,,,Sun1991,,,,
QiangMawo-973_yousg-1,,QiangMawo,973_yousg,kuə,kuə,,,Sun1991,,,,
QiangTaoping-973_yousg-1,,QiangTaoping,973_yousg,no⁵⁵; kuə⁵⁵,no⁵⁵,,,Sun1991,,,,
QiangTaoping-973_yousg-2,,QiangTaoping,973_yousg,no⁵⁵; kuə⁵⁵,kuə⁵⁵,,,Sun1991,,,,
PumiTaoba-973_yousg-1,,PumiTaoba,973_yousg,ȵi³⁵,ȵi³⁵,,,Sun1991,,,,
PumiQinghua-973_yousg-1,,PumiQinghua,973_yousg,nɛ¹³,nɛ¹³,,,Sun1991,,,,
rGyalrongSomo-973_yousg-1,,rGyalrongSomo,973_yousg,no,no,,,Sun1991,,,,
Ergong-973_yousg-1,,Ergong,973_yousg,ȵi,ȵi,,,Sun1991,,,,
MuyaMinyak-973_yousg-1,,MuyaMinyak,973_yousg,nɛ⁵³,nɛ⁵³,,,Sun1991,,,,
ZhebaQueyu-973_yousg-1,,ZhebaQueyu,973_yousg,ȵe³⁵,ȵe³⁵,,,Sun1991,,,,
Guiqiong-973_yousg-1,,Guiqiong,973_yousg,nũ³⁵,nũ³⁵,,,Sun1991,,,,
ErsuGanluo-973_yousg-1,,ErsuGanluo,973_yousg,nɛ⁵⁵,nɛ⁵⁵,,,Sun1991,,,,
Namuyi-973_yousg-1,,Namuyi,973_yousg,no³³,no³³,,,Sun1991,,,,
ShixingXumi-973_yousg-1,,ShixingXumi,973_yousg,ȵi⁵⁵,ȵi⁵⁵,,,Sun1991,,,,
YiXide-973_yousg-1,,YiXide,973_yousg,nɯ³³,nɯ³³,,,Sun1991,,,,
YiDafang-973_yousg-1,,YiDafang,973_yousg,na²¹,na²¹,,,Sun1991,,,,
YiNanjian-973_yousg-1,,YiNanjian,973_yousg,n̩ɿ⁵⁵,n̩ɿ⁵⁵,,,Sun1991,,,,
YiNanhua-973_yousg-1,,YiNanhua,973_yousg,ȵi³³,ȵi³³,,,Sun1991,,,,
YiMile-973_yousg-1,,YiMile,973_yousg,ni³³,ni³³,,,Sun1991,,,,
MojiangYi-973_yousg-1,,MojiangYi,973_yousg,nᴀ²¹,nᴀ²¹,,,Sun1991,,,,
Liso-973_yousg-1,,Liso,973_yousg,nu³³,nu³³,,,Sun1991,,,,
LijangNaxi-973_yousg-1,,LijangNaxi,973_yousg,nv³¹,nv³¹,,,Sun1991,,,,
YongningNaxi-973_yousg-1,,YongningNaxi,973_yousg,no³³,no³³,,,Sun1991,,,,
BikaHani-973_yousg-1,,BikaHani,973_yousg,nv⁵⁵̩,nv⁵⁵̩,,,Sun1991,,,,
HayaHani-973_yousg-1,,HayaHani,973_yousg,no⁵⁵,no⁵⁵,,,Sun1991,,,,
HaobaiHani-973_yousg-1,,HaobaiHani,973_yousg,nv⁵⁵̩,nv⁵⁵̩,,,Sun1991,,,,
Lahu-973_yousg-1,,Lahu,973_yousg,nɔ³¹,nɔ³¹,,,Sun1991,,,,
Jinou-973_yousg-1,,Jinou,973_yousg,nɐ³¹,nɐ³¹,,,Sun1991,,,,
DaliBai-973_yousg-1,,DaliBai,973_yousg,no³¹,no³¹,,,Sun1991,,,,
JianchuanBai-973_yousg-1,,JianchuanBai,973_yousg,no³¹,no³¹,,,Sun1991,,,,
BijangBai-973_yousg-1,,BijangBai,973_yousg,nɑ⁵⁵,nɑ⁵⁵,,,Sun1991,,,,
Tuja-973_yousg-1,,Tuja,973_yousg,ȵi³⁵,ȵi³⁵,,,Sun1991,,,,
WrittenBurmese-973_yousg-1,,WrittenBurmese,973_yousg,mɑŋ³; nɑŋ²,mɑŋ³,,,Sun1991,,,,
WrittenBurmese-973_yousg-2,,WrittenBurmese,973_yousg,mɑŋ³; nɑŋ²,nɑŋ²,,,Sun1991,,,,
SpokenBurmese-973_yousg-1,,SpokenBurmese,973_yousg,mĩ⁵⁵; nɪ²²̃,mĩ⁵⁵,,,Sun1991,,,,
SpokenBurmese-973_yousg-2,,SpokenBurmese,973_yousg,mĩ⁵⁵; nɪ²²̃,nɪ²²̃,,,Sun1991,,,,
Achang-973_yousg-1,,Achang,973_yousg,nuaŋ⁵⁵,nuaŋ⁵⁵,,,Sun1991,,,,
Zaiwa-973_yousg-1,,Zaiwa,973_yousg,naŋ⁵¹,naŋ⁵¹,,,Sun1991,,,,
LhaoVo-973_yousg-1,,LhaoVo,973_yousg,nɔ³¹̃,nɔ³¹̃,,,Sun1991,,,,
Nung-973_yousg-1,,Nung,973_yousg,ɳɑ³¹,ɳɑ³¹,,,Sun1991,,,,
Nusu-973_yousg-1,,Nusu,973_yousg,ȵo⁵⁵,ȵo⁵⁵,,,Sun1991,,,,
Derung-973_yousg-1,,Derung,973_yousg,nɑ⁵³,nɑ⁵³,,,Sun1991,,,,
Jingpho-973_yousg-1,,Jingpho,973_yousg,naŋ³³,naŋ³³,,,Sun1991,,,,
Miju-973_yousg-1,,Miju,973_yousg,ȵo⁵³,ȵo⁵³,,,Sun1991,,,,
DigaroMishmi-973_yousg-1,,DigaroMishmi,973_yousg,ȵoŋ³⁵,ȵoŋ³⁵,,,Sun1991,,,,
IduMishmi-973_yousg-1,,IduMishmi,973_yousg,ȵo³⁵,ȵo³⁵,,,Sun1991,,,,
Bokar-973_yousg-1,,Bokar,973_yousg,noː,noː,,,Sun1991,,,,
Puroik-973_yousg-1,,Puroik,973_yousg,nah⁵³,nah⁵³,,,Sun1991,,,,
TibetanWritten-971_we-1,,TibetanWritten,971_we,ŋa tsho,ŋa_tsho,,,Sun1991,,,,
TibetanLhasa-971_we-1,,TibetanLhasa,971_we,ŋã¹³ tsho⁵³,ŋã¹³_tsho⁵³,,,Sun1991,,,,
TibetanDege-971_we-1,,TibetanDege,971_we,ŋa¹³ riʔ⁵³ nɑŋ¹³,ŋa¹³_riʔ⁵³_nɑŋ¹³,,,Sun1991,,,,
TibetanXiahe-971_we-1,,TibetanXiahe,971_we,ŋə zo,ŋə_zo,,,Sun1991,,,,
TibetanZeku-971_we-1,,TibetanZeku,971_we,ŋə zo,ŋə_zo,,,Sun1991,,,,
MenbaCuona-971_we-1,,MenbaCuona,971_we,ŋᴀ¹³ rᴀʔ⁵³,ŋᴀ¹³_rᴀʔ⁵³,,,Sun1991,,,,
MenbaMotuo-971_we-1,,MenbaMotuo,971_we,ʔai; ʔai te,ʔai,,,Sun1991,,,,
MenbaMotuo-971_we-2,,MenbaMotuo,971_we,ʔai; ʔai te,ʔai_te,,,Sun1991,,,,
QiangMawo-971_we-1,,QiangMawo,971_we,tsə χɑ,tsə_χɑ,,,Sun1991,,,,
QiangTaoping-971_we-1,,QiangTaoping,971_we,qɑ³¹ thyɑ⁵⁵,qɑ³¹_thyɑ⁵⁵,,,Sun1991,,,,
PumiTaoba-971_we-1,,PumiTaoba,971_we,a³⁵ rə⁵³,a³⁵_rə⁵³,,,Sun1991,,,,
PumiQinghua-971_we-1,,PumiQinghua,971_we,ɛ⁵⁵ ʐə⁵⁵,ɛ⁵⁵_ʐə⁵⁵,,,Sun1991,,,,
rGyalrongSomo-971_we-1,,rGyalrongSomo,971_we,ŋə ȵᴇ,ŋə_ȵᴇ,,,Sun1991,,,,
Ergong-971_we-1,,Ergong,971_we,ŋɛ ȵɯ,ŋɛ_ȵɯ,,,Sun1991,,,,
MuyaMinyak-971_we-1,,MuyaMinyak,971_we,ŋɯ⁵⁵ nɯ⁵³,ŋɯ⁵⁵_nɯ⁵³,,,Sun1991,,,,
ZhebaQueyu-971_we-1,,ZhebaQueyu,971_we,ŋa³⁵ tsho⁵³,ŋa³⁵_tsho⁵³,,,Sun1991,,,,
Guiqiong-971_we-1,,Guiqiong,971_we,ŋɔ³³ zi⁵⁵,ŋɔ³³_zi⁵⁵,,,Sun1991,,,,
ErsuGanluo-971_we-1,,ErsuGanluo,971_we,ɑ⁵⁵ rɿ⁵⁵,ɑ⁵⁵_rɿ⁵⁵,,,Sun1991,,,,
Namuyi-971_we-1,,Namuyi,971_we,ŋa⁵⁵ χo³³,ŋa⁵⁵_χo³³,,,Sun1991,,,,
ShixingXumi-971_we-1,,ShixingXumi,971_we,ŋɐ⁵⁵ rɛ⁵⁵̃,ŋɐ⁵⁵_rɛ⁵⁵̃,,,Sun1991,,,,
YiXide-971_we-1,,YiXide,971_we,ŋo²¹ ɣo⁴⁴,ŋo²¹_ɣo⁴⁴,,,Sun1991,,,,
YiDafang-971_we-1,,YiDafang,971_we,ŋo²¹ xɯ³³,ŋo²¹_xɯ³³,,,Sun1991,,,,
YiNanjian-971_we-1,,YiNanjian,971_we,o²¹,o²¹,,,Sun1991,,,,
YiNanhua-971_we-1,,YiNanhua,971_we,ɣuᴀ³³ kɯ³³; ŋo²¹,ɣuᴀ³³_kɯ³³,,,Sun1991,,,,
YiNanhua-971_we-2,,YiNanhua,971_we,ɣuᴀ³³ kɯ³³; ŋo²¹,ŋo²¹,,,Sun1991,,,,
YiMile-971_we-1,,YiMile,971_we,ŋo³³ ɕi²¹; ŋo³³ bo³³,ŋo³³_ɕi²¹,,,Sun1991,,,,
YiMile-971_we-2,,YiMile,971_we,ŋo³³ ɕi²¹; ŋo³³ bo³³,ŋo³³_bo³³,,,Sun1991,,,,
MojiangYi-971_we-1,,MojiangYi,971_we,ŋo³³ bɯ²¹,ŋo³³_bɯ²¹,,,Sun1991,,,,
Liso-971_we-1,,Liso,971_we,ŋuɑ³³ nu³¹,ŋuɑ³³_nu³¹,,,Sun1991,,,,
LijangNaxi-971_we-1,,LijangNaxi,971_we,ŋə³³ ŋgɯ³¹,ŋə³³_ŋgɯ³¹,,,Sun1991,,,,
YongningNaxi-971_we-1,,YongningNaxi,971_we,ȵɑ⁵⁵ ʐa³³,ȵɑ⁵⁵_ʐa³³,,,Sun1991,,,,
BikaHani-971_we-1,,BikaHani,971_we,ŋɔ³¹ v̩³³,ŋɔ³¹_v̩³³,,,Sun1991,,,,
HayaHani-971_we-1,,HayaHani,971_we,ŋa⁵⁵ ja³³,ŋa⁵⁵_ja³³,,,Sun1991,,,,
HaobaiHani-971_we-1,,HaobaiHani,971_we,ŋɔ³³ thi⁵⁵,ŋɔ³³_thi⁵⁵,,,Sun1991,,,,
Lahu-971_we-1,,Lahu,971_we,ŋᴀ³¹ xɯ³³,ŋᴀ³¹_xɯ³³,,,Sun1991,,,,
Jinou-971_we-1,,Jinou,971_we,ŋa³³ jo³¹,ŋa³³_jo³¹,,,Sun1991,,,,
DaliBai-971_we-1,,DaliBai,971_we,ŋɑ⁵⁵,ŋɑ⁵⁵,,,Sun1991,,,,
JianchuanBai-971_we-1,,JianchuanBai,971_we,ŋɑ⁵⁵,ŋɑ⁵⁵,,,Sun1991,,,,
BijangBai-971_we-1,,BijangBai,971_we,ŋɑ⁵⁵ ɣo⁵⁵,ŋɑ⁵⁵_ɣo⁵⁵,,,Sun1991,,,,
Tuja-971_we-1,,Tuja,971_we,a³⁵ ȵi⁵⁵,a³⁵_ȵi⁵⁵,,,Sun1991,,,,
Achang-971_we-1,,Achang,971_we,ŋɔ⁵⁵ tuʔ³¹,ŋɔ⁵⁵_tuʔ³¹,,,Sun1991,,,,
LhaoVo-971_we-1,,LhaoVo,971_we,ŋɔ³¹̆ na̱uŋ⁵⁵,ŋɔ³¹̆_na̱uŋ⁵⁵,,,Sun1991,,,,
Bokar-971_we-1,,Bokar,971_we,ŋoː lu,ŋoː_lu,,,Sun1991,,,,
Nusu-971_we-1,,Nusu,971_we,ŋɑ³⁵ dɯ³¹,ŋɑ³⁵_dɯ³¹,,,Sun1991,,,,
IduMishmi-971_we-1,,IduMishmi,971_we,ŋɑ³⁵ ɑ³¹ loŋ³⁵,ŋɑ³⁵_ɑ³¹_loŋ³⁵,,,Sun1991,,,,
SpokenBurmese-971_we-1,,SpokenBurmese,971_we,ŋɑ²² to⁵³,ŋɑ²²_to⁵³,,,Sun1991,,,,
WrittenBurmese-971_we-1,,WrittenBurmese,971_we,ŋɑ² to¹,ŋɑ²_to¹,,,Sun1991,,,,
Zaiwa-971_we-1,,Zaiwa,971_we,ŋa⁵⁵ moʔ⁵⁵,ŋa⁵⁵_moʔ⁵⁵,,,Sun1991,,,,
DigaroMishmi-971_we-1,,DigaroMishmi,971_we,ŋ⁵⁵ tɕu³¹,ŋ⁵⁵_tɕu³¹,,,Sun1991,,,,
Miju-971_we-1,,Miju,971_we,kin⁵⁵,kin⁵⁵,,,Sun1991,,,,
Derung-971_we-1,,Derung,971_we,ĩŋ³⁵,ĩŋ³⁵,,,Sun1991,,,,
Puroik-971_we-1,,Puroik,971_we,gə³³ ɣəȵ³³,gə³³_ɣəȵ³³,,,Sun1991,,,,
Nung-971_we-1,,Nung,971_we,ɑ³¹ iɯŋ⁵⁵,ɑ³¹_iɯŋ⁵⁵,,,Sun1991,,,,
Jingpho-971_we-1,,Jingpho,971_we,an⁵⁵ the³³,an⁵⁵_the³³,,,Sun1991,,,,
Tuja-971_we-2,,Tuja,971_we,a³⁵ ȵi⁵⁵,a³⁵_ȵi⁵⁵,,,Sun1991,,,,
TibetanWritten-981_this-1,,TibetanWritten,981_this,ɦdi,ɦdi,,,Sun1991,,,,
TibetanLhasa-981_this-1,,TibetanLhasa,981_this,ti¹³,ti¹³,,,Sun1991,,,,
TibetanDege-981_this-1,,TibetanDege,981_this,ʔin⁵⁵ de⁵³,ʔin⁵⁵_de⁵³,,,Sun1991,,,,
TibetanXiahe-981_this-1,,TibetanXiahe,981_this,ndə,ndə,,,Sun1991,,,,
TibetanZeku-981_this-1,,TibetanZeku,981_this,ndə,ndə,,,Sun1991,,,,
MenbaCuona-981_this-1,,MenbaCuona,981_this,tso¹³,tso¹³,,,Sun1991,,,,
MenbaMotuo-981_this-1,,MenbaMotuo,981_this,ʔu thi; ʔu hu,ʔu_thi,,,Sun1991,,,,
MenbaMotuo-981_this-2,,MenbaMotuo,981_this,ʔu thi; ʔu hu,ʔu_hu,,,Sun1991,,,,
QiangMawo-981_this-1,,QiangMawo,981_this,tsaː,tsaː,,,Sun1991,,,,
QiangTaoping-981_this-1,,QiangTaoping,981_this,tsa³³,tsa³³,,,Sun1991,,,,
PumiTaoba-981_this-1,,PumiTaoba,981_this,u⁵⁵ ti⁵³,u⁵⁵_ti⁵³,,,Sun1991,,,,
PumiQinghua-981_this-1,,PumiQinghua,981_this,di¹³,di¹³,,,Sun1991,,,,
rGyalrongSomo-981_this-1,,rGyalrongSomo,981_this,ʃtə,ʃtə,,,Sun1991,,,,
Ergong-981_this-1,,Ergong,981_this,je thɯ,je_thɯ,,,Sun1991,,,,
MuyaMinyak-981_this-1,,MuyaMinyak,981_this,a⁵⁵ khɔ⁵³,a⁵⁵_khɔ⁵³,,,Sun1991,,,,
ZhebaQueyu-981_this-1,,ZhebaQueyu,981_this,u⁵⁵,u⁵⁵,,,Sun1991,,,,
Guiqiong-981_this-1,,Guiqiong,981_this,ti⁵⁵ ki⁵⁵,ti⁵⁵_ki⁵⁵,,,Sun1991,,,,
ErsuGanluo-981_this-1,,ErsuGanluo,981_this,thɛ⁵⁵,thɛ⁵⁵,,,Sun1991,,,,
Namuyi-981_this-1,,Namuyi,981_this,tɛ⁵⁵,tɛ⁵⁵,,,Sun1991,,,,
ShixingXumi-981_this-1,,ShixingXumi,981_this,hɛ⁵⁵,hɛ⁵⁵,,,Sun1991,,,,
YiXide-981_this-1,,YiXide,981_this,tshɿ⁴⁴,tshɿ⁴⁴,,,Sun1991,,,,
YiDafang-981_this-1,,YiDafang,981_this,tshɔ¹³,tshɔ¹³,,,Sun1991,,,,
YiNanjian-981_this-1,,YiNanjian,981_this,tʂɑ⁵⁵ tʂhɿ⁵⁵ mɑ⁵⁵,tʂɑ⁵⁵_tʂhɿ⁵⁵_mɑ⁵⁵,,,Sun1991,,,,
YiNanhua-981_this-1,,YiNanhua,981_this,i³³,i³³,,,Sun1991,,,,
YiMile-981_this-1,,YiMile,981_this,tɕi³³,tɕi³³,,,Sun1991,,,,
MojiangYi-981_this-1,,MojiangYi,981_this,e⁵⁵,e⁵⁵,,,Sun1991,,,,
Liso-981_this-1,,Liso,981_this,the⁴⁴,the⁴⁴,,,Sun1991,,,,
LijangNaxi-981_this-1,,LijangNaxi,981_this,tʂhɯ³³,tʂhɯ³³,,,Sun1991,,,,
YongningNaxi-981_this-1,,YongningNaxi,981_this,tʂhɿ³³,tʂhɿ³³,,,Sun1991,,,,
BikaHani-981_this-1,,BikaHani,981_this,xe³⁵,xe³⁵,,,Sun1991,,,,
HayaHani-981_this-1,,HayaHani,981_this,ɕi⁵⁵,ɕi⁵⁵,,,Sun1991,,,,
HaobaiHani-981_this-1,,HaobaiHani,981_this,jɛ⁵⁵,jɛ⁵⁵,,,Sun1991,,,,
Lahu-981_this-1,,Lahu,981_this,tshi³³,tshi³³,,,Sun1991,,,,
Jinou-981_this-1,,Jinou,981_this,ɕi³³,ɕi³³,,,Sun1991,,,,
DaliBai-981_this-1,,DaliBai,981_this,tɯ³¹,tɯ³¹,,,Sun1991,,,,
JianchuanBai-981_this-1,,JianchuanBai,981_this,lɯ³¹,lɯ³¹,,,Sun1991,,,,
BijangBai-981_this-1,,BijangBai,981_this,no⁴² tʂheʴ⁴²,no⁴²_tʂheʴ⁴²,,,Sun1991,,,,
Tuja-981_this-1,,Tuja,981_this,kai³⁵,kai³⁵,,,Sun1991,,,,
WrittenBurmese-981_this-1,,WrittenBurmese,981_this,thɑȵ²,thɑȵ²,,,Sun1991,,,,
SpokenBurmese-981_this-1,,SpokenBurmese,981_this,tθi²²; di²²,tθi²²,,,Sun1991,,,,
SpokenBurmese-981_this-2,,SpokenBurmese,981_this,tθi²²; di²²,di²²,,,Sun1991,,,,
Achang-981_this-1,,Achang,981_this,xai⁵⁵,xai⁵⁵,,,Sun1991,,,,
Zaiwa-981_this-1,,Zaiwa,981_this,xji⁵¹,xji⁵¹,,,Sun1991,,,,
LhaoVo-981_this-1,,LhaoVo,981_this,tʃhɛ³¹,tʃhɛ³¹,,,Sun1991,,,,
Nung-981_this-1,,Nung,981_this,iɑ⁵⁵,iɑ⁵⁵,,,Sun1991,,,,
Nusu-981_this-1,,Nusu,981_this,ɕi³¹ du³⁵,ɕi³¹_du³⁵,,,Sun1991,,,,
Derung-981_this-1,,Derung,981_this,ɟɑ⁵⁵,ɟɑ⁵⁵,,,Sun1991,,,,
Jingpho-981_this-1,,Jingpho,981_this,n̩³³ tai³³,n̩³³_tai³³,,,Sun1991,,,,
Miju-981_this-1,,Miju,981_this,ɑn⁵⁵,ɑn⁵⁵,,,Sun1991,,,,
DigaroMishmi-981_this-1,,DigaroMishmi,981_this,e⁵⁵,e⁵⁵,,,Sun1991,,,,
IduMishmi-981_this-1,,IduMishmi,981_this,i⁵⁵ he⁵⁵,i⁵⁵_he⁵⁵,,,Sun1991,,,,
Bokar-981_this-1,,Bokar,981_this,ɕiː,ɕiː,,,Sun1991,,,,
Puroik-981_this-1,,Puroik,981_this,həŋ³³,həŋ³³,,,Sun1991,,,,
TibetanWritten-983_that-1,,TibetanWritten,983_that,de,de,,,Sun1991,,,,
TibetanLhasa-983_that-1,,TibetanLhasa,983_that,the¹³,the¹³,,,Sun1991,,,,
TibetanDege-983_that-1,,TibetanDege,983_that,phen⁵⁵ de⁵³,phen⁵⁵_de⁵³,,,Sun1991,,,,
TibetanXiahe-983_that-1,,TibetanXiahe,983_that,kan,kan,,,Sun1991,,,,
TibetanZeku-983_that-1,,TibetanZeku,983_that,ka,ka,,,Sun1991,,,,
MenbaCuona-983_that-1,,MenbaCuona,983_that,mo¹³,mo¹³,,,Sun1991,,,,
MenbaMotuo-983_that-1,,MenbaMotuo,983_that,ʔu ȵi,ʔu_ȵi,,,Sun1991,,,,
QiangMawo-983_that-1,,QiangMawo,983_that,thaː,thaː,,,Sun1991,,,,
QiangTaoping-983_that-1,,QiangTaoping,983_that,tha³³,tha³³,,,Sun1991,,,,
PumiTaoba-983_that-1,,PumiTaoba,983_that,ti³⁵,ti³⁵,,,Sun1991,,,,
PumiQinghua-983_that-1,,PumiQinghua,983_that,tə¹³,tə¹³,,,Sun1991,,,,
rGyalrongSomo-983_that-1,,rGyalrongSomo,983_that,wu tə,wu_tə,,,Sun1991,,,,
Ergong-983_that-1,,Ergong,983_that,ɛ lɯ,ɛ_lɯ,,,Sun1991,,,,
MuyaMinyak-983_that-1,,MuyaMinyak,983_that,a⁵⁵ khɔ⁵³,a⁵⁵_khɔ⁵³,,,Sun1991,,,,
ZhebaQueyu-983_that-1,,ZhebaQueyu,983_that,a³⁵,a³⁵,,,Sun1991,,,,
Guiqiong-983_that-1,,Guiqiong,983_that,ji⁵⁵ ki⁵⁵,ji⁵⁵_ki⁵⁵,,,Sun1991,,,,
ErsuGanluo-983_that-1,,ErsuGanluo,983_that,ɑ³³ thɛ⁵⁵,ɑ³³_thɛ⁵⁵,,,Sun1991,,,,
Namuyi-983_that-1,,Namuyi,983_that,χɛ³³,χɛ³³,,,Sun1991,,,,
ShixingXumi-983_that-1,,ShixingXumi,983_that,tɛi⁵⁵ thi³³,tɛi⁵⁵_thi³³,,,Sun1991,,,,
